mlbam,fg_id,name,group,pos,proj_pos,act_pos,proj,actual,proj_pt,actual_pt
457763,,Buster Posey,H,1B/C,1B/C,1B/C,646.2,426.8,520.4,445.0
641154,,Pablo López,P,SP,SP,SP,623.5,426.8,162.3,111.3
435522,,Neil Walker,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,389.4,426.5,354.3,381.0
519141,,Drew Pomeranz,P,SP,SP,SP,320.9,426.3,88.8,104.0
605412,,Joe Panik,H,2B,2B,2B,529.0,423.5,479.0,491.0
457803,,Jay Bruce,H,1B/OF,1B/OF,1B/OF,474.9,420.8,433.6,333.0
453343,,Mark Melancon,P,RP,RP,RP,398.5,420.5,65.0,67.3
572039,,Stephen Piscotty,H,OF,OF,OF,748.2,418.4,604.8,393.0
607231,,John Gant,P,RP,RP,RP,297.7,418.1,66.5,66.3
656669,,Jordan Luplow,H,OF,OF,OF,263.8,417.5,241.4,261.0
502481,,Jarrod Dyson,H,OF,OF,OF,191.9,417.1,190.2,452.0
543507,,Trevor May,P,RP,RP,RP,348.3,414.9,65.0,64.3
473879,,Sam Dyson,P,RP,RP,RP,322.3,413.7,60.0,62.3
621439,,Byron Buxton,H,OF,OF,OF,512.6,411.6,482.3,295.0
466320,,Melky Cabrera,H,OF,OF,OF,157.8,408.7,140.7,397.0
593372,,Carlos Martinez,P,RP,SP,RP,616.6,406.7,144.1,48.3
607192,,Tyler Glasnow,P,SP,SP,SP,620.6,405.7,134.7,60.7
605130,,Scott Barlow,P,RP,RP,RP,91.4,405.3,24.2,70.3
621514,,Christin Stewart,H,OF,OF,OF,637.6,405.0,524.1,416.0
641343,,Jake Bauers,H,1B/OF,1B/OF,1B/OF,664.6,404.6,568.4,423.0
453562,,Jake Arrieta,P,SP,SP,SP,700.5,404.2,180.6,135.7
592332,,Kevin Gausman,P,SP,SP,SP,626.2,404.0,155.8,102.3
592743,,Andrelton Simmons,H,SS,SS,SS,645.2,402.3,594.9,424.0
664056,,Harrison Bader,H,OF,OF,OF,567.1,401.6,549.6,406.0
435559,,Kurt Suzuki,H,C,C,C,263.3,401.3,236.0,309.0
527038,,Wilmer Flores,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,668.5,399.2,524.9,285.0
592866,,Trevor Williams,P,SP,SP,SP,479.3,397.6,145.2,145.7
592261,,Delino DeShields,H,OF,OF,OF,348.9,397.1,370.8,408.0
570240,,Félix Peña,P,SP,SP,SP,149.8,394.1,45.2,96.3
467055,,Pablo Sandoval,H,1B/3B,1B/3B,1B/3B,120.0,394.0,124.7,296.0
543829,,Dee Strange-Gordon,H,2B/OF/SS,2B/OF/SS,2B/OF/SS,518.0,393.8,559.3,421.0
592314,,Mike Foltynewicz,P,SP,SP,SP,581.5,392.5,133.8,117.0
608648,,Tyler Duffey,P,RP,RP,RP,84.4,390.9,20.0,57.7
547004,,Rio Ruiz,H,3B,3B,3B,319.2,390.7,318.2,413.0
502042,,Chris Archer,P,SP,SP,SP,904.8,390.6,191.2,119.7
596112,,Robert Stephenson,P,RP,RP,RP,291.2,390.0,58.9,64.7
594824,,Greg Garcia,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,131.8,386.7,142.8,372.0
543208,,Sam Gaviglio,P,RP,SP,RP,307.1,383.5,87.7,95.7
518618,,Derek Dietrich,H,1B/2B/3B/OF,1B/2B/3B/OF,1B/2B/3B/OF,223.6,383.5,201.2,306.0
542583,,Jesús Aguilar,H,1B,1B,1B,696.2,383.0,572.7,369.0
461829,,Gio Gonzalez,P,SP,SP,SP,147.6,383.0,45.9,87.3
600474,,Pedro Severino,H,C,C,C,133.5,382.4,153.7,341.0
448281,,Sean Doolittle,P,RP,RP,RP,475.8,378.9,65.0,60.0
641487,,J.P. Crawford,H,3B/SS,3B/SS,3B/SS,330.7,377.4,345.0,396.0
571466,,Tucker Barnhart,H,1B/C,1B/C,1B/C,453.3,376.7,460.9,364.0
571431,,Matt Adams,H,1B/OF,1B/OF,1B/OF,323.2,376.6,268.5,333.0
592444,,JaCoby Jones,H,OF,OF,OF,311.0,376.3,352.2,333.0
572971,,Dallas Keuchel,P,SP,SP,SP,705.8,375.9,171.1,112.7
502748,,Brad Peacock,P,SP,SP,SP,511.3,375.0,120.6,91.7
592273,,Brandon Drury,H,2B/3B,2B/3B,2B/3B,292.9,374.4,296.1,447.0
640461,,Chad Pinder,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,245.7,373.5,239.6,370.0
455119,,Chris Martin,P,RP,RP,RP,295.3,373.0,50.0,55.7
542921,,Tim Beckham,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,303.4,372.3,325.5,328.0
543228,,Yan Gomes,H,C,C,C,227.6,370.0,227.3,358.0
643230,,Steven Brault,P,SP,RP,SP,205.9,370.0,40.0,113.3
592773,,Ryne Stanek,P,SP,RP,SP,256.2,369.9,40.0,77.0
656222,,Jalen Beeks,P,RP,SP,RP,351.3,369.5,91.7,104.3
547172,,Tony Wolters,H,C,C,C,184.8,366.7,192.5,411.0
592325,,Ben Gamel,H,OF,OF,OF,118.9,365.4,110.5,356.0
544369,,Didi Gregorius,H,SS,SS,SS,287.5,364.6,244.8,344.0
643338,,Chad Green,P,SP,RP,SP,428.6,363.0,70.0,69.0
445213,,Brandon Kintzler,P,RP,RP,RP,170.9,361.3,40.0,57.0
592135,,Cam Bedrosian,P,SP,RP,SP,259.1,361.0,50.0,61.3
571656,,Buck Farmer,P,RP,RP,RP,288.8,360.1,60.0,67.7
457705,,Andrew McCutchen,H,OF,OF,OF,825.7,359.1,600.5,262.0
642547,,Freddy Peralta,P,SP,SP,SP,510.2,356.3,126.7,85.0
606625,,Reyes Moronta,P,RP,RP,RP,301.9,355.5,50.0,56.7
623184,,Scott Oberg,P,RP,RP,RP,331.7,355.5,60.0,56.0
572140,,Tyler Skaggs,P,SP,SP,SP,632.0,355.0,156.8,79.7
571745,,Mitch Haniger,H,OF,OF,OF,779.3,353.4,638.6,283.0
605170,,Victor Caratini,H,1B/C,1B/C,1B/C,160.6,353.2,151.3,279.0
475054,,Chaz Roe,P,RP,RP,RP,294.7,352.1,50.0,51.0
523253,,Logan Forsythe,H,2B/3B,2B/3B,2B/3B,173.3,351.8,167.1,367.0
656794,,Sean Newcomb,P,RP,SP,RP,515.0,351.7,128.2,68.3
571788,,Brock Holt,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,281.0,350.3,268.8,295.0
571710,,Mychal Givens,P,RP,RP,RP,428.1,349.9,65.0,63.0
605177,,Andrew Chafin,P,RP,RP,RP,313.7,348.7,55.0,52.7
592826,,Vince Velasquez,P,SP,SP,SP,513.3,348.5,137.3,117.3
543022,,Tyler Chatwood,P,SP,RP,SP,191.7,347.9,52.6,76.7
621242,,Edwin Díaz,P,RP,RP,RP,602.0,347.9,65.0,58.0
518553,,Steve Cishek,P,RP,RP,RP,265.4,347.7,50.0,64.0
435263,,Brian McCann,H,C,C,C,205.2,347.3,199.2,316.0
455117,,Martín Maldonado,H,C,C,C,350.4,346.5,393.7,374.0
596133,,Luke Weaver,P,SP,SP,SP,498.7,346.3,124.1,64.3
571760,,Andrew Heaney,P,SP,SP,SP,644.0,342.7,158.3,95.3
592717,,Aaron Sanchez,P,SP,SP,SP,471.8,341.9,150.4,131.3
622259,,Trey Wingenter,P,RP,RP,RP,356.3,341.5,60.0,51.0
607237,,Amir Garrett,P,RP,RP,RP,345.5,340.9,65.0,56.0
452095,,Tyler Flowers,H,C,C,C,338.8,339.6,311.2,310.0
459964,,Matt Joyce,H,OF,OF,OF,140.1,339.2,122.9,238.0
608032,,Carlos Estévez,P,RP,RP,RP,86.0,337.2,20.0,72.0
501896,,David Freese,H,1B/3B,1B/3B,1B/3B,184.0,336.7,174.5,186.0
659275,,Dinelson Lamet,P,SP,SP,SP,405.2,336.4,91.5,73.0
600869,,Jeimer Candelario,H,3B,3B,3B,679.4,334.6,617.4,386.0
598287,,Noé Ramirez,P,SP,RP,SP,134.3,331.6,30.0,67.7
641658,,Garrett Hampson,H,Util,Util,Util,434.4,331.6,360.2,327.0
572033,,Josh Phegley,H,C,C,C,251.0,331.2,273.9,342.0
649557,,Aledmys Díaz,H,3B/SS,3B/SS,3B/SS,222.7,331.1,196.4,247.0
453192,,Andrew Miller,P,RP,RP,RP,452.0,329.2,60.0,54.7
543521,,Collin McHugh,P,SP,SP,SP,527.1,328.7,140.6,74.7
488771,,Jason Castro,H,C,C,C,304.1,327.3,326.7,275.0
542882,,Matt Andriese,P,RP,SP,RP,402.6,326.3,88.0,70.7
545350,,Jake Marisnick,H,OF,OF,OF,189.8,325.9,213.4,318.0
640447,,Phillip Ervin,H,OF,OF,OF,137.6,325.2,136.2,260.0
641729,,Joe Jiménez,P,RP,RP,RP,367.6,324.0,65.0,59.7
434538,,Francisco Liriano,P,RP,RP,RP,171.3,323.6,35.0,70.0
657624,,Josh James,P,RP,SP,RP,343.2,323.3,70.8,61.3
656811,,Ryan O'Hearn,H,1B,1B,1B,620.1,322.6,568.3,370.0
643376,,Danny Jansen,H,C,C,C,462.1,321.1,398.9,384.0
612434,,Miguel Castro,P,RP,RP,RP,196.0,320.9,55.0,73.3
606299,,José Peraza,H,2B/SS,2B/SS,2B/SS,662.9,319.5,620.4,403.0
607043,,Brandon Nimmo,H,OF,OF,OF,673.4,318.9,584.7,254.0
445926,,Jesse Chavez,P,SP,RP,SP,417.5,316.4,80.0,78.0
521655,,Wilmer Font,P,SP,RP,SP,298.4,314.2,57.9,84.3
453284,,Blake Parker,P,RP,RP,RP,417.4,313.2,65.0,61.3
546991,,Albert Almora Jr.,H,OF,OF,OF,471.4,311.4,460.4,363.0
592473,,Adam Kolarek,P,RP,RP,RP,213.4,310.1,40.0,55.0
642558,,Ariel Jurado,P,SP,SP,SP,142.5,308.2,55.4,122.3
474568,,Jordy Mercer,H,SS,SS,SS,350.5,306.4,342.2,271.0
592644,,Adam Plutko,P,SP,RP,SP,163.3,305.5,48.4,109.3
543305,,Aaron Hicks,H,OF,OF,OF,678.3,301.3,555.8,255.0
570666,,Luis Cessa,P,RP,RP,RP,134.3,301.2,37.6,81.0
661255,,Yoan López,P,RP,RP,RP,273.4,300.4,50.0,60.7
434158,,Curtis Granderson,H,OF,OF,OF,451.0,299.2,433.6,363.0
592222,,Alex Claudio,P,RP,RP,RP,316.5,298.2,60.0,62.0
467827,,Gerardo Parra,H,OF,OF,OF,326.9,294.1,355.9,301.0
643256,,Adam Cimber,P,RP,RP,RP,287.6,293.9,60.0,56.7
518960,,Jonathan Lucroy,H,C,C,C,276.6,293.7,277.9,328.0
518489,,Ryan Brasier,P,RP,RP,RP,459.7,293.6,65.0,55.7
643778,,Tyler Webb,P,RP,RP,RP,88.8,293.1,20.0,55.0
595909,,Jake Cave,H,OF,OF,OF,202.3,293.1,201.5,228.0
519455,,Jordan Zimmermann,P,SP,SP,SP,437.3,289.1,157.7,112.0
605347,,Jorge López,P,SP,SP,SP,316.9,286.0,108.4,123.7
673633,,Yoshihisa Hirano,P,RP,RP,RP,294.4,285.5,60.0,53.0
475174,,Yonder Alonso,H,1B,1B,1B,645.1,284.7,579.9,335.0
424144,,Oliver Pérez,P,RP,RP,RP,208.4,284.6,40.0,40.7
607229,,Robert Gsellman,P,RP,RP,RP,320.4,284.6,60.0,63.7
458006,,Matt Albers,P,RP,RP,RP,363.0,283.3,65.0,59.7
501625,,Jose Alvarez,P,RP,RP,RP,187.2,280.6,40.0,59.0
444468,,Héctor Rondón,P,RP,RP,RP,317.0,280.3,55.0,60.7
608379,,Michael Wacha,P,SP,SP,SP,504.3,279.7,130.2,126.7
642152,,Lou Trivino III,P,RP,RP,RP,400.5,279.3,70.0,60.0
642336,,Francisco Mejía,H,C,C,C,294.3,278.6,305.0,244.0
471911,,Carlos Carrasco,P,SP,SP,SP,891.8,278.4,179.3,80.0
453172,,Jared Hughes,P,RP,RP,RP,312.5,277.8,65.0,71.3
457708,,Justin Upton,H,OF,OF,OF,734.5,275.3,592.9,256.0
453265,,Tony Watson,P,RP,RP,RP,416.3,274.3,65.0,54.0
543766,,Bryan Shaw,P,RP,RP,RP,242.3,272.8,50.0,72.0
606965,,Chris Devenski,P,RP,RP,RP,267.0,271.3,50.0,69.0
606424,,Jarlín García,P,RP,RP,RP,72.1,269.7,20.0,50.7
519222,,Austin Romine,H,1B/C,1B/C,1B/C,130.2,269.5,148.6,240.0
595014,,Blake Treinen,P,RP,RP,RP,509.1,268.6,70.0,58.7
643327,,Zack Godley,P,SP,SP,SP,631.9,268.0,159.4,92.0
518715,,Cory Gearrin,P,RP,RP,RP,226.6,268.0,50.0,55.3
641856,,Billy McKinney,H,OF,OF,OF,470.8,267.9,418.3,276.0
543543,,Brad Miller,H,1B/2B,1B/2B,1B/2B,112.0,267.1,102.3,170.0
542255,,Ender Inciarte,H,OF,OF,OF,649.7,266.2,612.9,230.0
448801,,Chris Davis,H,1B,1B,1B,515.0,265.9,506.6,352.0
501303,,Ehire Adrianza,H,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,1B/2B/3B/OF/SS,134.6,265.7,140.5,236.0
523260,,Joe Kelly,P,RP,RP,RP,406.2,264.7,65.0,51.3
453281,,Wade LeBlanc,P,SP,SP,SP,406.8,264.5,136.5,121.3
448179,,Rich Hill,P,SP,SP,SP,637.8,264.3,138.1,58.7
570632,,José Ureña,P,SP,SP,SP,568.8,264.2,162.4,84.7
282332,,CC Sabathia,P,SP,SP,SP,383.9,263.0,117.1,107.3
641835,,Tim Mayza,P,RP,RP,RP,267.0,262.5,50.0,51.3
593144,,Richard Rodríguez,P,RP,RP,RP,359.1,262.3,60.0,65.3
502026,,Jeremy Jeffress,P,RP,RP,RP,227.9,261.9,40.0,52.0
643316,,Paul Fry,P,RP,RP,RP,303.3,261.8,60.0,57.3
554340,,Yimi García,P,RP,RP,RP,187.5,260.8,40.0,62.3
543308,,John Hicks,H,1B/C,1B/C,1B/C,304.9,260.0,318.4,333.0
663432,,Tanner Rainey,P,RP,RP,RP,80.7,258.7,20.0,48.3
641838,,Kevin McCarthy,P,RP,RP,RP,200.8,256.5,45.0,60.3
407845,,Fernando Rodney,P,RP,RP,RP,182.2,255.8,40.0,47.7
663855,,Jordan Hicks,P,RP,RP,RP,410.3,253.9,60.0,28.7
643393,,Tony Kemp,H,OF,OF,OF,300.2,253.7,292.6,279.0
542960,,Brad Brach,P,RP,RP,RP,232.4,252.7,45.0,54.3
605240,,Jace Fry,P,RP,RP,RP,280.8,248.5,50.0,55.0
543483,,Matt Magill,P,RP,RP,RP,159.5,247.2,40.0,50.7
488671,,Alex Avila,H,1B/C,1B/C,1B/C,264.9,247.1,262.5,201.0
467008,,Pedro Strop,P,RP,RP,RP,372.1,245.7,65.0,41.7
664023,,Ian Happ,H,2B/3B/OF,2B/3B/OF,2B/3B/OF,521.4,245.4,443.0,156.0
608365,,Addison Russell,H,SS,SS,SS,324.3,245.3,305.2,241.0
518566,,Taylor Cole,P,SP,RP,SP,256.5,244.9,57.8,51.7
544727,,Jeurys Familia,P,RP,RP,RP,405.4,243.7,65.0,60.0
571740,,Billy Hamilton,H,OF,OF,OF,498.3,243.4,552.7,353.0
456078,,Welington Castillo,H,C,C,C,314.9,243.4,309.6,251.0
605121,,Justin Anderson,P,RP,RP,RP,251.4,242.8,50.0,47.0
606273,,Roenis Elías,P,RP,RP,RP,256.2,242.4,58.9,50.0
542888,,Shawn Armstrong,P,RP,RP,RP,322.9,242.2,60.0,58.0
553869,,Elias Díaz,H,C,C,C,141.9,240.2,137.2,332.0
622608,,Antonio Senzatela,P,SP,SP,SP,493.0,239.2,150.0,124.7
593140,,Michael Feliz,P,RP,RP,RP,210.8,238.2,40.0,56.3
601713,,Nick Pivetta,P,SP,SP,SP,683.4,237.3,159.7,93.7
571670,,Dylan Floro,P,RP,RP,RP,266.4,236.5,50.0,46.7
431145,,Russell Martin,H,3B/C,3B/C,3B/C,186.0,235.4,182.2,249.0
641553,,Adam Engel,H,OF,OF,OF,277.5,235.1,347.9,248.0
458677,,Justin Wilson,P,RP,RP,RP,243.0,234.6,40.0,39.0
435079,,Ian Kinsler,H,2B,2B,2B,230.6,233.6,228.8,281.0
518813,,Greg Holland,P,RP,RP,RP,409.5,232.4,65.0,35.7
642098,,Glenn Sparkman,P,SP,RP,SP,137.0,232.0,42.2,136.0
657612,,Tim Hill,P,RP,RP,RP,255.9,231.7,50.0,39.7
542947,,Richard Bleier,P,RP,RP,RP,273.2,230.7,65.0,55.3
622694,,Elieser Hernández,P,SP,RP,SP,77.5,230.7,23.9,82.3
613534,,Austin Adams,P,RP,RP,RP,102.0,230.6,20.0,32.0
572362,,Robbie Erlin,P,RP,RP,RP,485.5,224.5,91.6,55.3
622666,,Johan Camargo,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,427.6,223.6,387.7,248.0
595978,,Austin Hedges,H,C,C,C,272.5,223.4,292.9,347.0
461872,,Anthony Swarzak,P,RP,RP,RP,327.6,222.9,60.0,53.3
605446,,Dereck Rodríguez,P,SP,SP,SP,498.0,221.5,140.0,99.0
605538,,Matt Wisler,P,SP,RP,SP,122.0,221.3,30.0,51.3
607345,,Kevan Smith,H,C,C,C,154.0,220.4,157.1,211.0
621563,,Joey Wendle,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,509.2,220.1,538.9,263.0
596103,,Austin Slater,H,1B/OF,1B/OF,1B/OF,293.6,220.1,292.5,192.0
649966,,Luis Urías,H,2B,2B,2B,548.0,219.5,576.7,249.0
504379,,Juan Nicasio,P,RP,RP,RP,186.3,218.9,40.0,47.3
571875,,Jake Lamb,H,3B,3B,3B,699.2,218.5,586.6,226.0
643603,,Tyler White,H,1B,1B,1B,602.6,216.8,509.1,279.0
656185,,Greg Allen,H,OF,OF,OF,137.2,216.2,149.4,256.0
608723,,Austin Voth,P,SP,RP,SP,168.3,215.8,39.2,43.7
642082,,Chance Sisco,H,C,C,C,176.7,214.7,192.9,198.0
501571,,Juan Lagares,H,OF,OF,OF,189.9,214.3,207.4,285.0
605388,,Adam Morgan,P,RP,RP,RP,234.2,213.3,45.0,29.7
664285,,Framber Valdez,P,SP,SP,SP,279.3,211.8,72.7,70.7
541650,,Hernán Pérez,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,211.6,211.6,215.0,246.0
580792,,Nick Goody,P,RP,RP,RP,124.0,210.8,30.0,40.7
596043,,Daniel Mengden,P,SP,SP,SP,248.3,210.0,82.8,59.7
607352,,Joe Biagini,P,RP,RP,RP,226.2,209.7,50.0,64.7
592387,,Ryon Healy,H,1B/3B,1B/3B,1B/3B,398.9,209.2,374.9,187.0
475582,,Ryan Zimmerman,H,1B,1B,1B,593.0,208.9,462.0,190.0
628338,,Guillermo Heredia,H,OF,OF,OF,116.2,208.5,120.9,231.0
607200,,Erick Fedde,P,SP,SP,SP,213.1,208.3,53.0,78.0
468504,,Jhoulys Chacín,P,SP,SP,SP,596.3,207.2,179.8,103.3
605452,,Joe Ross,P,SP,SP,SP,186.5,206.1,55.0,64.0
621453,,Steven Duggar,H,OF,OF,OF,518.1,206.1,581.6,281.0
605131,,Austin Barnes,H,2B/C,2B/C,2B/C,278.2,206.0,279.8,242.0
493596,,Gordon Beckham,H,2B,2B,2B,133.9,205.2,141.0,240.0
608717,,Chris Stratton,P,SP,SP,SP,348.1,203.7,84.1,76.0
605525,,J.B. Wendelken,P,RP,RP,RP,243.3,201.5,50.0,32.7
488748,,Ryan Buchter,P,RP,RP,RP,229.2,200.9,50.0,45.3
547982,,Leonys Martin,H,OF,OF,OF,376.8,200.7,369.8,264.0
519008,,T.J. McFarland,P,RP,RP,RP,126.0,199.0,35.0,56.0
571657,,Kyle Farmer,H,3B,3B,3B,124.6,198.0,135.9,197.0
594807,,Adam Duvall,H,1B/OF,1B/OF,1B/OF,212.5,197.5,211.2,130.0
592767,,Drew Smyly,P,SP,SP,SP,449.9,196.4,139.1,114.0
622772,,Jimmy Cordero,P,RP,RP,RP,76.7,195.5,20.0,37.3
543557,,Mike Montgomery,P,SP,SP,SP,459.7,194.2,104.1,91.0
592169,,Austin Brice,P,RP,RP,RP,201.5,193.2,45.0,44.7
456696,,David Hernandez,P,RP,RP,RP,305.6,192.8,60.0,42.7
444489,,Manny Piña,H,C,C,C,125.3,192.6,126.0,179.0
605309,,Keone Kela,P,RP,RP,RP,407.1,192.2,60.0,29.7
502706,,Derek Holland,P,SP,SP,SP,573.3,189.9,144.6,84.3
553902,,Willians Astudillo,H,C,C,C,256.3,189.3,219.3,204.0
592122,,Tyler Austin,H,1B,1B,1B,114.9,189.0,100.9,179.0
584171,,Hector Velázquez,P,SP,RP,SP,252.9,189.0,58.7,56.3
516969,,Kelvin Herrera,P,RP,RP,RP,348.6,188.5,65.0,51.3
502239,,Trevor Cahill,P,SP,SP,SP,459.6,188.2,116.3,102.3
446308,,Matt Wieters,H,C,C,C,139.1,186.7,141.5,183.0
621237,,José Alvarado,P,RP,RP,RP,485.4,186.0,60.0,30.0
518875,,Shawn Kelley,P,RP,RP,RP,160.6,185.7,40.0,47.3
641755,,Tyler Kinley,P,RP,RP,RP,263.2,181.8,50.0,49.3
621056,,Hunter Wood,P,RP,RP,RP,210.8,181.8,40.0,45.3
593679,,Gabriel Ynoa,P,SP,RP,SP,132.3,181.6,38.0,110.7
643493,,Austin Pruitt,P,RP,RP,RP,190.8,181.5,40.0,47.0
570256,,Gregory Polanco,H,OF,OF,OF,440.8,181.4,356.3,167.0
605195,,Kyle Crick,P,RP,RP,RP,265.8,181.0,50.0,49.0
621002,,Daniel Robertson,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,421.3,178.2,403.5,237.0
460283,,Jerry Blevins,P,RP,RP,RP,86.2,177.8,25.0,32.3
455104,,Chris Iannetta,H,C,C,C,361.8,177.6,294.9,164.0
641793,,Zack Littell,P,RP,RP,RP,104.0,177.2,29.1,37.0
643396,,Isiah Kiner-Falefa,H,2B/3B/C,2B/3B/C,2B/3B/C,177.1,176.4,184.7,222.0
572073,,Joey Rickard,H,OF,OF,OF,291.4,175.5,307.7,189.0
640455,,Sean Manaea,P,SP,RP,SP,94.4,174.0,27.9,29.7
592390,,Heath Hembree,P,RP,RP,RP,263.0,174.0,50.0,39.7
605280,,Clay Holmes,P,RP,RP,RP,161.1,172.5,37.9,50.0
543045,,Adam Conley,P,RP,RP,RP,301.3,172.3,60.0,60.7
518452,,Chad Bettis,P,RP,SP,RP,277.6,172.3,85.4,63.7
657571,,Caleb Ferguson,P,RP,SP,RP,411.6,172.0,81.0,44.7
607536,,Kyle Freeland,P,SP,SP,SP,647.3,172.0,187.2,104.3
543768,,Travis Shaw,H,1B/2B/3B,1B/2B/3B,1B/2B/3B,743.5,171.9,590.6,270.0
623364,,Brad Wieck,P,RP,RP,RP,185.6,171.3,35.0,34.7
472610,,Luis García,P,RP,RP,RP,207.5,169.3,40.0,62.0
572287,,Mike Zunino,H,C,C,C,422.5,168.7,426.0,289.0
592791,,Jameson Taillon,P,SP,SP,SP,837.4,168.7,189.8,37.3
592815,,Sam Tuivailala,P,RP,RP,RP,79.1,167.1,20.0,23.0
656547,,Jonathan Holder,P,RP,RP,RP,223.0,164.7,50.0,41.3
621573,,Austin Dean,H,OF,OF,OF,331.3,164.4,305.9,189.0
450314,,Ben Zobrist,H,2B/OF,2B/OF,2B/OF,542.6,164.3,465.8,176.0
612672,,Wei-Yin Chen,P,RP,SP,RP,500.3,164.0,121.0,68.3
451584,,Wade Davis,P,RP,RP,RP,443.5,163.0,65.0,42.7
641933,,Tyler O'Neill,H,OF,OF,OF,331.6,162.5,268.1,151.0
572403,,Drew VerHagen,P,RP,RP,RP,182.6,161.5,40.0,58.0
622168,,Yairo Muñoz,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,203.0,161.2,197.3,181.0
543883,,Nick Vincent,P,RP,RP,RP,248.1,159.9,50.0,44.7
607074,,Carlos Rodón,P,SP,SP,SP,574.6,159.5,169.2,34.7
543135,,Nathan Eovaldi,P,SP,SP,SP,647.9,158.7,151.6,67.7
445988,,Martín Prado,H,3B,3B,3B,249.7,155.1,264.8,260.0
475479,,David Phelps,P,RP,RP,RP,151.5,155.0,35.0,34.3
543278,,Blaine Hardy,P,RP,RP,RP,246.2,153.3,50.0,44.3
622110,,Matt Duffy,H,3B,3B,3B,408.5,153.0,394.0,169.0
621199,,Matt Bowman,P,RP,RP,RP,86.0,153.0,20.0,32.0
518586,,Charlie Culberson,H,2B/3B/OF/SS,2B/3B/OF/SS,2B/3B/OF/SS,103.2,152.1,121.6,144.0
533167,,Matt Shoemaker,P,SP,SP,SP,448.9,151.6,129.1,28.7
656257,,Jeff Brigham,P,RP,SP,RP,143.2,149.7,45.0,38.3
628356,,Jung Ho Kang,H,Util,Util,Util,554.7,146.4,430.4,185.0
642545,,Jaime Barria,P,SP,SP,SP,295.0,140.3,105.2,82.7
465041,,Francisco Cervelli,H,C,C,C,384.3,140.0,345.0,160.0
571506,,Justin Bour,H,1B,1B,1B,377.6,138.3,305.6,170.0
621466,,DJ Stewart,H,OF,OF,OF,177.7,138.3,165.4,142.0
622554,,Seranthony Domínguez,P,RP,RP,RP,436.5,138.2,65.0,24.7
445055,,Jon Jay,H,OF,OF,OF,222.5,137.6,255.8,182.0
608700,,Kevin Plawecki,H,C,C,C,237.3,137.4,238.0,174.0
622505,,Victor Alcántara,P,RP,RP,RP,164.3,137.3,40.0,42.7
606988,,Grayson Greiner,H,C,C,C,321.3,136.4,345.0,224.0
448609,,Tony Sipp,P,RP,RP,RP,273.9,135.7,50.0,21.0
434778,,Kendrys Morales,H,1B,1B,1B,607.4,135.1,504.2,201.0
657053,,Touki Toussaint,P,RP,SP,RP,347.2,131.4,91.8,41.7
621345,,A.J. Minter,P,RP,RP,RP,420.0,129.6,65.0,29.3
669720,,Austin Hays,H,OF,OF,OF,292.5,129.4,275.0,75.0
594027,,Tyron Guerrero,P,RP,RP,RP,321.2,129.1,60.0,46.0
596451,,Roman Quinn,H,OF,OF,OF,197.0,127.0,199.5,122.0
446372,,Corey Kluber,P,SP,SP,SP,981.3,122.3,200.7,35.7
433587,,Félix Hernández,P,SP,SP,SP,247.1,121.2,81.5,71.7
570481,,Erik González,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,366.3,121.1,398.4,156.0
608678,,Dominic Leone,P,RP,RP,RP,262.6,119.8,50.0,40.7
542979,,Keon Broxton,H,OF,OF,OF,259.5,119.6,318.5,228.0
664208,,Phil Maton,P,RP,RP,RP,110.9,118.4,25.0,36.7
642180,,Tyler Wade,H,2B/OF,2B/OF,2B/OF,97.2,117.3,113.6,108.0
453329,,Clay Buchholz,P,SP,SP,SP,315.1,116.5,112.2,59.0
623465,,Evan Phillips,P,RP,RP,RP,189.7,116.4,45.0,28.0
606167,,Adalberto Mejía,P,RP,SP,RP,217.7,113.9,60.2,31.3
663656,,Kyle Tucker,H,OF,OF,OF,281.7,113.3,239.9,72.0
594694,,Wilmer Difo,H,2B/3B/SS,2B/3B/SS,2B/3B/SS,201.8,111.6,217.4,144.0
622569,,Pablo Reyes,H,OF,OF,OF,107.8,111.0,104.1,157.0
597113,,DJ Johnson,P,RP,RP,RP,86.5,110.9,20.0,25.0
501593,,Luis Avilán,P,RP,RP,RP,203.1,110.5,40.0,32.0
506702,,Sandy León,H,C,C,C,89.0,110.5,110.4,191.0
503449,,Wily Peralta,P,RP,RP,RP,293.3,110.4,55.0,40.3
519317,,Giancarlo Stanton,H,OF,OF,OF,971.6,109.1,601.2,72.0
546318,,Odúbel Herrera,H,OF,OF,OF,594.8,109.1,517.8,139.0
