playerid,PlayerName,Team,G,GS,IP,SV,HLD,FPTS,SPTS,xMLBAMID
sa3020332,Rob Hensey,KCR,0.549,0.096,1,0,0,3.8000000000000003,4,802996
sa3006414,Angel Cuenca,,1,0,1,0,0,3.8000000000000003,4,681450
sa3019849,Ethan Hammerberg,,1,0,1,0,0,3.8000000000000003,4,805264
sa3020801,Elliot Johnstone,,1,0,1,0,0,3.8000000000000003,4,683874
sa3023178,Kannon Handy,,0.5836,0.0886,1,0,0,3.8000000000000003,4,801919
sa3020559,Brady Hill,WSN,1,0,1,0,0,3.8000000000000003,4,687984
sa3020821,Garrett Apker,,1,0,1,0,0,3.8000000000000003,4,806634
21656,Kervin Castro,NYY,34,0,34,0,0.691,137.20000000000005,136,665645
sa3018267,Logan Lyle,,0.8763,0.0263,1,0,0,3.8000000000000003,4,685073
sa3020677,Dylan Lesko,TBR,0.8738,0.0268,1,0,0,3.8000000000000003,4,702266
sa3021983,Kyle Larsen,PIT,1,0,1,0,0,3.8000000000000003,4,701686
19274,Jacob Webb,CHC,54,0,54,0,10.7096,240.60000000000005,238,657097
sa3067459,Yulian Quintana,PIT,0.6891,0.0661,1,0,0,3.8000000000000003,4,831951
sa3032609,Evan Gray,SFG,1,0,1,0,0,3.8000000000000003,4,690367
sa3009220,Samuel Valerio,,1,0,1,0,0,3.8000000000000003,4,682936
sa917804,Yeremin Lara,,1,0,1,0,0,3.8000000000000003,4,666463
sa3015495,Luis Viloria,,1,0,1,0,0,3.8000000000000003,4,699120
sa3024201,Justin Chambers,LAD,0.8565,0.0305,1,0,0,3.8000000000000003,4,807724
sa3019521,Anthony Narvaez,,0.8425,0.0335,1,0,0,3.8000000000000003,4,802083
sa3039330,Liam Paddack,CHW,1,0,1,0,0,3.8000000000000003,4,822473
sa3016815,Jose Chavez,,1,0,1,0,0,3.8000000000000003,4,700235
sa3025522,Bennett Flynn,,1,0,1,0,0,3.8000000000000003,4,801720
sa3015479,Junior Flores,PIT,1,0,1,0,0,3.8000000000000003,4,695946
sa3067028,Cody Morse,LAD,0.906,0.02,1,0,0,3.8000000000000003,4,701808
sa3017753,Josh Swales,,1,0,1,0,0,3.8000000000000003,4,695250
sa3023284,Zac Addkison,,0.7271,0.0581,1,0,0,3.8000000000000003,4,814700
sa3011133,Chad Bryant,,1,0,1,0,0,3.8000000000000003,4,676370
sa3021812,Bernard Jose,SDP,1,0,1,0,0,3.8000000000000003,4,811594
sa549629,Seon Gi Kim,,0.5663,0.0923,1,0,0,3.8000000000000003,4,586512
sa3009504,Jorge Gonzalez,,1,0,1,0,0,3.8000000000000003,4,684083
sa3019632,Eminen Flores,TOR,1,0,1,0,0,3.8000000000000003,4,800484
sa3029280,Nick Conte,KCR,1,0,1,0,0,3.8000000000000003,4,694921
sa3009484,Yaifer Perdomo,,1,0,1,0,0,3.8000000000000003,4,683617
sa3017067,Harry Rutkowski,,1,0,1,0,0,3.8000000000000003,4,676902
sa3015994,Pedro Reyes,,0.5877,0.0877,1,0,0,3.8000000000000003,4,693804
sa3009508,Dwayne Matos,,1,0,1,0,0,3.8000000000000003,4,684228
sa3021467,Cole Stupp,,0.6702,0.0702,1,0,0,3.8000000000000003,4,688501
sa3020947,Liam Doolan,,1,0,1,0,0,3.8000000000000003,4,678556
sa3023447,Hunter Furtado,,1,0,1,0,0,3.8000000000000003,4,695345
sa3015933,Eurys Martich,,0.638,0.077,1,0,0,3.8000000000000003,4,691480
sa3008164,Miguel Vinicio,,1,0,1,0,0,3.8000000000000003,4,678888
sa3021492,Julio Rosario,,1,0,1,0,0,3.8000000000000003,4,807765
sa3067029,Jackson Dannelley,WSN,1,0,1,0,0,3.8000000000000003,4,800727
sa3023652,Igor Gil,SDP,1,0,1,0,0,3.8000000000000003,4,815951
sa3007468,Yeury Gervacio,,1,0,1,0,0,3.8000000000000003,4,674455
sa3025114,Justin Showalter,,1,0,1,0,0,3.8000000000000003,4,805987
sa3018865,Danny Hilario,TBR,1,0,1,0,0,3.8000000000000003,4,800493
sa3067088,Jack Eshleman,TOR,1,0,1,0,0,3.8000000000000003,4,828749
sa3009469,Elvis Jerez,,1,0,1,0,0,3.8000000000000003,4,683406
sa3033115,Tyler Hampu,COL,1,0,1,0,0,3.8000000000000003,4,812407
sa3004802,Michele Vassalotti,,1,0,1,0,0,3.8000000000000003,4,677541
sa3008699,Jesus Cruz,,1,0,1,0,0,3.8000000000000003,4,683423
sa3019718,Eliseo Mota,DET,1,0,1,0,0,3.8000000000000003,4,803252
sa3015667,Grabiel Salazar,,1,0,1,0,0,3.8000000000000003,4,692755
sa3020900,Christian Ruebeck,LAD,1,0,1,0,0,3.8000000000000003,4,687199
sa3023703,Roberto Perez,SEA,1,0,1,0,0,3.8000000000000003,4,826947
sa3019491,Eddy Alberto,,1,0,1,0,0,3.8000000000000003,4,805453
sa3025543,Jimmy Romano,CIN,1,0,1,0,0,3.8000000000000003,4,695740
sa3008580,Royman Blanco,,0.8887,0.0237,1,0,0,1.8000000000000003,2,681759
sa3015491,Jesus Clode,,1,0,1,0,0,3.8000000000000003,4,699018
sa3016589,Luis Tejeda,,1,0,1,0,0,3.8000000000000003,4,692549
sa3016486,Isaias Uribe,PIT,1,0,1,0,0,3.8000000000000003,4,692854
sa3009936,Edgar Isea,,1,0,1,0,0,3.8000000000000003,4,683384
sa3017722,Marc Davis,,1,0,1,0,0,3.8000000000000003,4,690320
sa3021030,Sandro Santana,STL,1,0,1,0,0,3.8000000000000003,4,811139
sa3006615,Danny Moreno,,1,0,1,0,0,3.8000000000000003,4,678378
sa3019382,Bryan Rivera,MIL,0.6661,0.0711,1,0,0,3.8000000000000003,4,800469
sa3024276,Angel Perez,CLE,1,0,1,0,0,3.8000000000000003,4,823862
sa3024950,Jesus Lafalaise,TEX,0.5036,0.1056,1,0,0,3.8000000000000003,4,821611
sa3002816,Kelvin Nunez,,0.6487,0.0747,1,0,0,3.8000000000000003,4,674555
sa3021509,Luis Beltrán,,1,0,1,0,0,3.8000000000000003,4,808055
sa3017999,Dominic Hambley,,1,0,1,0,0,3.8000000000000003,4,692163
sa3011436,Darlin Alcántara,,1,0,1,0,0,3.8000000000000003,4,687671
sa3006385,Joseph Hernandez,,1,0,1,0,0,3.8000000000000003,4,678852
sa3017618,Alejandro Gomez,,1,0,1,0,0,3.8000000000000003,4,702901
sa3006502,Wardquelin Vasquez,,1,0,1,0,0,3.8000000000000003,4,679566
sa3021980,Joseph Yabbour,,1,0,1,0,0,3.8000000000000003,4,691634
sa3019295,Jesus Mendez,CHW,1,0,1,0,0,3.8000000000000003,4,805079
sa3008333,Nick Thwaits,,1,0,1,0,0,3.8000000000000003,4,681579
sa3020631,Alex Bustamante,,1,0,1,0,0,3.8000000000000003,4,806628
sa3020326,Dylan Nedved,,1,0,1,0,0,3.8000000000000003,4,690446
sa3009753,Miguel Alfonseca,,1,0,1,0,0,3.8000000000000003,4,684957
sa3020561,Reese Sharp,,0.8953,0.0223,1,0,0,3.8000000000000003,4,688701
sa3018361,Felix Castro,ATH,0.8994,0.0214,1,0,0,3.8000000000000003,4,803427
sa3016519,Eliander Alcalde,,0.8104,0.0404,1,0,0,3.8000000000000003,4,700289
sa3006127,Carlos Guarate,,0.8969,0.0219,1,0,0,3.8000000000000003,4,678672
sa3018351,Kendeglys Virguez,WSN,1,0,1,0,0,3.8000000000000003,4,802068
sa3015997,Ulices Campos,,1,0,1,0,0,3.8000000000000003,4,694042
sa3033030,Jakob Hall,,0.6908,0.0658,1,0,0,3.8000000000000003,4,828471
sa3023096,Breck Eichelberger,,0.6248,0.0798,1,0,0,3.8000000000000003,4,687902
sa3009558,Bryan Sanchez,,1,0,1,0,0,3.8000000000000003,4,683885
sa3020455,Christian Ciuffetelli,,1,0,1,0,0,3.8000000000000003,4,805647
sa3067102,Charlie Hurley,,1,0,1,0,0,3.8000000000000003,4,695041
sa3015012,Connor Pellerin,,1,0,1,0,0,3.8000000000000003,4,694936
sa3027909,Ryan Bruno,ARI,1,0,1,0,0,3.8000000000000003,4,691943
sa3020990,Wilfred Alvarado,ATH,1,0,1,0,0,3.8000000000000003,4,807963
sa3044503,Mike Villani,,1,0,1,0,0,3.8000000000000003,4,814525
sa3021483,Shawndrick Oduber,,1,0,1,0,0,3.8000000000000003,4,806779
sa3067071,Garrett Hodges,MIL,1,0,1,0,0,3.8000000000000003,4,823748
sa3023252,Chase Hopewell,,1,0,1,0,0,3.8000000000000003,4,803045
sa3017938,Gabe Emmett,,0.5737,0.0907,1,0,0,3.8000000000000003,4,701861
sa3025520,Pierce George,CHW,1,0,1,0,0,3.8000000000000003,4,703670
sa3020973,Garrett Ramsey,,1,0,1,0,0,3.8000000000000003,4,804583
sa3015957,Daniel Gonzalez,,1,0,1,0,0,3.8000000000000003,4,692595
sa3011624,Deretd Parra,,1,0,1,0,0,3.8000000000000003,4,684059
sa3020601,Lluveres Severino,,1,0,1,0,0,3.8000000000000003,4,806684
sa3027900,Gavin Bruni,WSN,1,0,1,0,0,3.8000000000000003,4,696491
sa3015496,Fernando Guanare,,1,0,1,0,0,3.8000000000000003,4,699121
sa3025572,Stephen Quigley,CIN,1,0,1,0,0,3.8000000000000003,4,808839
sa3020467,Javier Ramos,,1,0,1,0,0,3.8000000000000003,4,681221
sa3015418,César Álvarez,,1,0,1,0,0,3.8000000000000003,4,691327
sa3021761,David Matoma,PIT,1,0,1,0,0,3.8000000000000003,4,807968
sa3024611,Jhoster Baez,HOU,0.779,0.047,1,0,0,3.8000000000000003,4,823891
sa3020820,Ben Ethridge,,1,0,1,0,0,3.8000000000000003,4,805998
sa3015925,Jesus Luna,,1,0,1,0,0,3.8000000000000003,4,680628
sa3020557,Graham Firoved,,1,0,1,0,0,3.8000000000000003,4,681462
sa3022132,Frank Martinez,TEX,1,0,1,0,0,3.8000000000000003,4,808347
sa3021479,Alix Hernandez,SFG,1,0,1,0,0,3.8000000000000003,4,806672
sa3020596,Josh Bortka,,1,0,1,0,0,3.8000000000000003,4,800857
sa3011859,Ezequiel Ventura,,1,0,1,0,0,3.8000000000000003,4,683652
sa3039129,Bryant Olson,WSN,1,0,1,0,0,3.8000000000000003,4,825926
sa3025608,Tyler Stasiowski,,1,0,1,0,0,3.8000000000000003,4,811211
sa3016063,Deyer Zapata,ARI,1,0,1,0,0,3.8000000000000003,4,700345
sa3025300,Jay Schueler,,1,0,1,0,0,3.8000000000000003,4,700849
sa3009229,Jorge Garcia,,0.8705,0.0275,1,0,0,3.8000000000000003,4,683517
sa3015619,Francis Reynoso,,1,0,1,0,0,3.8000000000000003,4,692400
sa3017937,Aaron Holiday,,1,0,1,0,0,3.8000000000000003,4,701569
sa3020256,Liam Simon,SFG,1,0,1,0,0,3.8000000000000003,4,687216
sa3067389,Griffin Tobias,MIL,0.558,0.094,1,0,0,3.8000000000000003,4,827437
sa3009212,Luis Talavera,,1,0,1,0,0,3.8000000000000003,4,682803
sa3023095,Doug Kirkland,,1,0,1,0,0,3.8000000000000003,4,687393
sa3021817,Engert Garcia,,0.8821,0.0251,1,0,0,3.8000000000000003,4,812162
17948,Trent Thornton,CHC,22,0,22,0,0.7212,83.7,86,663423
sa3015497,Lisandro Almonte,CHC,1,0,1,0,0,3.8000000000000003,4,699226
sa3016847,Luis Alvarez,,1,0,1,0,0,3.8000000000000003,4,700351
sa3023443,Gabe Starks,CIN,1,0,1,0,0,3.8000000000000003,4,694784
sa3020981,Luis De La Cruz,MIA,0.6842,0.0672,1,0,0,3.8000000000000003,4,806927
sa3021526,Dariel Francia,PIT,0.8392,0.0342,1,0,0,3.8000000000000003,4,808333
sa3007935,Leury Tejada,,0.7774,0.0474,1,0,0,3.8000000000000003,4,681839
sa3017767,Cesar De Jesus,TBR,1,0,1,0,0,3.8000000000000003,4,702904
sa3011441,Issac Solano,,1,0,1,0,0,3.8000000000000003,4,691473
sa3018816,Adilson Peralta,PHI,0.8738,0.0268,1,0,0,3.8000000000000003,4,800012
sa3020442,Wesley Scott,,1,0,1,0,0,3.8000000000000003,4,669417
sa3008445,Tomas Reyes,,1,0,1,0,0,3.8000000000000003,4,683015
sa3009788,Wilmer Ortega,,1,0,1,0,0,3.8000000000000003,4,686339
sa3008487,Wilkelma Castillo,,0.6248,0.0798,1,0,0,3.8000000000000003,4,680580
sa3019127,Leomar Rosario,HOU,0.7164,0.0604,1,0,0,3.8000000000000003,4,703855
sa3021987,Jose Varela,HOU,0.6553,0.0733,1,0,0,3.8000000000000003,4,806102
sa3018041,Greiber Mendez,PIT,0.737,0.056,1,0,0,3.8000000000000003,4,700356
sa3018890,Antonio Florido,DET,1,0,1,0,0,3.8000000000000003,4,802093
sa3009525,Luis Almonte,,1,0,1,0,0,3.8000000000000003,4,685769
sa3018812,Luis Hernandez,,1,0,1,0,0,3.8000000000000003,4,703461
sa3019157,Wilson Esterlin,,1,0,1,0,0,3.8000000000000003,4,800416
sa3018303,Reynaldo Yean,LAD,1,0,1,0,0,3.8000000000000003,4,702905
sa3020320,Jaren Zinn,,1,0,1,0,0,3.8000000000000003,4,685813
sa3020339,Zach Veen,,1,0,1,0,0,3.8000000000000003,4,805731
sa3017014,Bryan Perez,,1,0,1,0,0,3.8000000000000003,4,702913
sa3023376,Aaron Nixon,BOS,1,0,1,0,0,3.8000000000000003,4,691004
sa3008477,Jean Correa,,1,0,1,0,0,3.8000000000000003,4,681776
sa3015312,Javier Chacon,SDP,1,0,1,0,0,3.8000000000000003,4,700274
sa3017013,Abel Mercedes,ATH,1,0,1,0,0,3.8000000000000003,4,701951
sa3025548,Ethan Sloan,DET,1,0,1,0,0,3.8000000000000003,4,826942
sa3025496,Sean Barnett,SDP,1,0,1,0,0,3.8000000000000003,4,826141
sa3018820,Bryan Bautista,,1,0,1,0,0,3.8000000000000003,4,800073
sa3020620,Mack Anglin,,0.9357,0.0137,1,0,0,3.8000000000000003,4,683084
sa3018819,Andinson Ferrer,,1,0,1,0,0,3.8000000000000003,4,800072
sa3022914,Josh Harlow,,1,0,1,0,0,3.8000000000000003,4,815318
sa3011785,Alejandro Méndez,,1,0,1,0,0,3.8000000000000003,4,691759
sa3015490,Jose Garces,PIT,1,0,1,0,0,3.8000000000000003,4,699010
sa3021475,Abel Fuerte,,1,0,1,0,0,3.8000000000000003,4,800274
sa3020955,Caswell Smith,,0.8499,0.0319,1,0,0,3.8000000000000003,4,689110
sa3025646,Jake Jekielek,,1,0,1,0,0,3.8000000000000003,4,828364
sa3018857,Mauricio Estrella,SFG,1,0,1,0,0,3.8000000000000003,4,800442
sa3034262,Gus Hughes,WSN,1,0,1,0,0,3.8000000000000003,4,694964
sa3018807,Anfernny Reyes,MIL,1,0,1,0,0,3.8000000000000003,4,703102
sa3025306,Justin Loer,COL,1,0,1,0,0,3.8000000000000003,4,820830
sa3022240,Simon Leandro,,1,0,1,0,0,3.8000000000000003,4,814129
sa3008137,Victor Villanueva,,1,0,1,0,0,3.8000000000000003,4,682743
sa3067066,Rolando De La Cruz,,1,0,1,0,0,3.8000000000000003,4,809504
sa3011658,Josh Gessner,,1,0,1,0,0,3.8000000000000003,4,678622
sa3023225,Owen Stevenson,,1,0,1,0,0,3.8000000000000003,4,809850
sa3016009,Tomas Cleto,,0.6026,0.0846,1,0,0,3.8000000000000003,4,695995
sa3020892,Miguel Fulgencio,,1,0,1,0,0,3.8000000000000003,4,805415
sa3067452,Grant Cherry,,1,0,1,0,0,3.8000000000000003,4,695511
sa3018910,Joseilyn Gonzalez,LAD,0.906,0.02,1,0,0,3.8000000000000003,4,805120
sa3015329,Miguel Gil,,1,0,1,0,0,3.8000000000000003,4,683476
sa3019162,Moises Palma,TBR,1,0,1,0,0,3.8000000000000003,4,800457
sa3015154,Kelvin Perez,,1,0,1,0,0,3.8000000000000003,4,692487
sa3024794,Wilfredo Henriquez,,1,0,1,0,0,3.8000000000000003,4,824769
sa3034688,Luke Jewett,COL,1,0,1,0,0,3.8000000000000003,4,695609
sa3022106,Sunayro Martina,NYY,0.5786,0.0896,1,0,0,3.8000000000000003,4,806103
sa3067086,Shay Timmer,DET,1,0,1,0,0,3.8000000000000003,4,815272
sa3016621,Gerson Calzadilla,,1,0,1,0,0,3.8000000000000003,4,701179
sa3015950,Manuel De La Rosa,,1,0,1,0,0,3.8000000000000003,4,692409
sa3023045,Blake Whiting,,1,0,1,0,0,3.8000000000000003,4,809821
sa3015970,Ronny Chalas,,1,0,1,0,0,3.8000000000000003,4,692830
sa3018353,Luis Ramirez,,1,0,1,0,0,3.8000000000000003,4,802092
sa3017321,Jordarlin Mendoza,NYY,0.7469,0.0539,1,0,0,3.8000000000000003,4,702212
sa3017984,Luke Anderson,,1,0,1,0,0,3.8000000000000003,4,680093
sa3018835,Ernesto Mercedes,NYM,0.5613,0.0933,1,0,0,3.8000000000000003,4,800233
sa3023405,Shane Marshall,,1,0,1,0,0,3.8000000000000003,4,686288
sa3005448,Carlos De Los Santos,,1,0,1,0,0,3.8000000000000003,4,678914
sa3011812,Luis Vizcaino,,1,0,1,0,0,3.8000000000000003,4,691870
sa3015429,Jeremy Peguero,,1,0,1,0,0,3.8000000000000003,4,691707
sa3067251,Connor Godwin,,1,0,1,0,0,3.8000000000000003,4,802684
sa3023105,Liam Rocha,,1,0,1,0,0,3.8000000000000003,4,814557
sa3027731,Sam Brodersen,WSN,1,0,1,0,0,3.8000000000000003,4,813291
sa3016030,Kikito Severino,,0.5094,0.1044,1,0,0,3.8000000000000003,4,699086
sa3021016,Lewis Sifontes,ATL,0.6595,0.0725,1,0,0,3.8000000000000003,4,808508
sa3017499,Hunter Breault,,1,0,1,0,0,1.8000000000000003,2,676292
sa918899,Pedro Alfonseca,,1,0,1,0,0,3.8000000000000003,4,670184
sa3019179,Jordy Luciano,,1,0,1,0,0,3.8000000000000003,4,802742
sa3023599,Dominic Scheffler,CIN,1,0,1,0,0,3.8000000000000003,4,807636
sa3010370,Horacio Andujar,,1,0,1,0,0,3.8000000000000003,4,682810
sa3019627,Ben Serunkuma,,1,0,1,0,0,3.8000000000000003,4,805205
sa3019250,Josbel Garcia,TOR,1,0,1,0,0,3.8000000000000003,4,703863
sa3020877,Seth Nightingale,,1,0,1,0,0,3.8000000000000003,4,804587
sa3016270,Ismael Michel,,1,0,1,0,0,3.8000000000000003,4,699330
sa3023668,Charles Harrison IV,,1,0,1,0,0,3.8000000000000003,4,801422
sa3016605,Michael Vilchez,,1,0,1,0,0,3.8000000000000003,4,699074
sa3021523,Wuilliams Rodriguez,BOS,0.8549,0.0309,1,0,0,3.8000000000000003,4,808252
sa3067260,Ethan Bell,CHC,1,0,1,0,0,3.8000000000000003,4,809754
sa3019643,Yordy Herrera,,1,0,1,0,0,3.8000000000000003,4,800277
sa3025354,Kenny Leiner,,1,0,1,0,0,3.8000000000000003,4,828666
sa3015219,Luis Sánchez,,1,0,1,0,0,3.8000000000000003,4,693783
sa3019490,Yensy Bello,,1,0,1,0,0,3.8000000000000003,4,805381
sa3022958,Tom Reisinger,,1,0,1,0,0,3.8000000000000003,4,815291
sa3020084,Felipe Bello,,1,0,1,0,0,3.8000000000000003,4,806593
sa3011137,Nolberto Henriquez,,1,0,1,0,0,3.8000000000000003,4,683478
25368,Zach Penrod,,10,0,10,0,0.6466,45.300000000000004,44,683068
sa3006521,Wuardo Fernandez,,1,0,1,0,0,3.8000000000000003,4,681732
sa3019820,Braulio Salas,MIA,1,0,1,0,0,3.8000000000000003,4,806466
sa3025331,Jake Faherty,TOR,1,0,1,0,0,3.8000000000000003,4,801619
sa3022157,Michael Valverde,TEX,1,0,1,0,0,3.8000000000000003,4,814275
sa3016059,Jorge De Leon,NYM,1,0,1,0,0,3.8000000000000003,4,700305
sa3022730,Kevin Dowdell,,1,0,1,0,0,3.8000000000000003,4,681310
sa3022050,Franly Urena,TOR,1,0,1,0,0,3.8000000000000003,4,814288
21045,Seth Martinez,BOS,12,0,12,0,0.676,39.000000000000014,40,661527
sa3019272,Jholbran Herder,LAD,0.5877,0.0877,1,0,0,1.8000000000000003,2,800408
sa3025536,Trent Hodgdon,CIN,1,0,1,0,0,3.8000000000000003,4,695787
sa3008374,Eduar Segovia,,1,0,1,0,0,3.8000000000000003,4,680887
sa3016259,Austin Aldeano,,1,0,1,0,0,3.8000000000000003,4,699054
sa3010648,Mason Denaburg,,1,0,1,0,0,3.8000000000000003,4,669379
sa3020607,Kristófer Bow,,1,0,1,0,0,3.8000000000000003,4,690603
sa3010251,Harif Frias,,1,0,1,0,0,3.8000000000000003,4,686406
sa3031829,Marty Gair,SFG,1,0,1,0,0,3.8000000000000003,4,700248
sa3024620,Joel Lara,NYM,0.8442,0.0332,1,0,0,3.8000000000000003,4,827445
sa3011736,Jiorgeny Casimiri,,1,0,1,0,0,3.8000000000000003,4,691829
sa3005709,Jose Diaz,,1,0,1,0,0,3.8000000000000003,4,681631
sa3024979,Elijah Pleasants,,1,0,1,0,0,3.8000000000000003,4,681405
sa3009253,Alejandro Lugo,,0.8425,0.0335,1,0,0,3.8000000000000003,4,684126
sa3020335,Cristofher Carrasco,,0.7576,0.0516,1,0,0,3.8000000000000003,4,804448
sa3010248,Yoljeldriz Diaz,,1,0,1,0,0,3.8000000000000003,4,684133
sa3016811,Jeferson Figueroa,,1,0,1,0,0,3.8000000000000003,4,689951
sa3042141,Blake Shepardson,CHW,1,0,1,0,0,3.8000000000000003,4,824245
sa3019259,Derek Corro,,1,0,1,0,0,3.8000000000000003,4,800144
sa3021553,Joel Canizalez,,1,0,1,0,0,3.8000000000000003,4,809702
sa3067103,Zack Tukis,PHI,0.5242,0.1012,1,0,0,3.8000000000000003,4,821486
sa3023210,Colson Lawrence,,1,0,1,0,0,3.8000000000000003,4,804673
sa3016496,Felix Cabrera,,1,0,1,0,0,3.8000000000000003,4,693806
sa3007230,Charlie Cerny,,1,0,1,0,0,3.8000000000000003,4,679326
sa3008716,Reny Artiles,,1,0,1,0,0,3.8000000000000003,4,683846
sa3019523,David Landeta,,0.6149,0.0819,1,0,0,3.8000000000000003,4,805399
sa3023169,Garrett Brown,,1,0,1,0,0,3.8000000000000003,4,681173
sa3015281,Ettore Giulianelli,,1,0,1,0,0,3.8000000000000003,4,692372
sa3016010,David Tiburcio,,0.8714,0.0274,1,0,0,3.8000000000000003,4,696010
sa3020564,Patrick Pridgen,,0.8409,0.0339,1,0,0,3.8000000000000003,4,695231
sa3022416,Justin Sanchez,,1,0,1,0,0,3.8000000000000003,4,806296
sa3018906,Estarlin Escalante,,1,0,1,0,0,3.8000000000000003,4,805076
sa3018872,Pedro Garcia,DET,1,0,1,0,0,3.8000000000000003,4,801221
sa3015425,Waylin Santana,,0.8491,0.0321,1,0,0,3.8000000000000003,4,691566
sa3025377,Donovan Zsak,CLE,1,0,1,0,0,3.8000000000000003,4,805124
sa3019658,Luis Germán,SDP,1,0,1,0,0,3.8000000000000003,4,702445
sa3021465,Michael Brewer,,1,0,1,0,0,3.8000000000000003,4,684609
sa3016500,Yohemy Nolasco,,1,0,1,0,0,3.8000000000000003,4,694064
sa3015493,Pedro Santillan,,1,0,1,0,0,3.8000000000000003,4,699063
sa3025301,Fulton Lockhart,LAA,1,0,1,0,0,3.8000000000000003,4,702586
sa3025508,Eli Trop,,1,0,1,0,0,3.8000000000000003,4,813864
sa3019161,Edgar Leon,DET,1,0,1,0,0,3.8000000000000003,4,800453
sa3017811,Jonathan Edwards,,1,0,1,0,0,3.8000000000000003,4,681903
sa3018815,Melvin Pineda,SFG,0.6957,0.0647,1,0,0,3.8000000000000003,4,703941
sa3023452,Ben Petschke,,1,0,1,0,0,3.8000000000000003,4,814386
sa3022322,Drew Garrett,,1,0,1,0,0,3.8000000000000003,4,690312
sa3021796,Nicolas De La Cruz,BOS,1,0,1,0,0,3.8000000000000003,4,808658
sa3021815,Wilmis Paulino,COL,1,0,1,0,0,3.8000000000000003,4,811637
sa3018833,Rafelin Nivar,,1,0,1,0,0,3.8000000000000003,4,800216
sa3008131,Yoniel Ramirez,,1,0,1,0,0,3.8000000000000003,4,681457
sa3016279,Keiner Leon,,1,0,1,0,0,3.8000000000000003,4,700296
sa3015947,Antoni Cuello,,1,0,1,0,0,3.8000000000000003,4,692391
sa3018839,Pitterson Rosa,PIT,0.6941,0.0651,1,0,0,3.8000000000000003,4,800278
sa3015041,Brett Lockwood,,1,0,1,0,0,3.8000000000000003,4,695344
sa3010675,Fran Castro,,1,0,1,0,0,3.8000000000000003,4,691123
sa3016457,Nathanael Cruz,,1,0,1,0,0,3.8000000000000003,4,691371
sa3016711,Samuel Fabian,,0.7939,0.0439,1,0,0,3.8000000000000003,4,699022
sa3015218,Christopher Vasquez,,0.6661,0.0711,1,0,0,3.8000000000000003,4,693709
sa3020809,John Lynch,,1,0,1,0,0,3.8000000000000003,4,688757
sa3020974,Nick Bautista III,,1,0,1,0,0,3.8000000000000003,4,805012
sa3017102,Dawry Segura,,1,0,1,0,0,3.8000000000000003,4,692619
sa3015335,Nicolo Pinazzi,LAA,0.7798,0.0468,1,0,0,3.8000000000000003,4,695950
sa3016458,Enderjer Sifontes,,1,0,1,0,0,3.8000000000000003,4,691583
sa3018871,Elian Serrata,,1,0,1,0,0,3.8000000000000003,4,801220
sa3023035,German Fajardo,LAA,1,0,1,0,0,3.8000000000000003,4,690455
sa3016199,Randy Berigüete,,0.8252,0.0372,1,0,0,3.8000000000000003,4,691335
sa3067034,Victor Diaz,CIN,1,0,1,0,0,3.8000000000000003,4,828718
sa3022279,Jeckferxon Hernandez,,1,0,1,0,0,3.8000000000000003,4,814468
sa3021025,Miguel Valdez,,1,0,1,0,0,3.8000000000000003,4,808895
sa3018877,Darwin Rodriguez,MIA,1,0,1,0,0,3.8000000000000003,4,801270
sa3023820,Marco Barrios,CHW,1,0,1,0,0,3.8000000000000003,4,816256
sa3021755,Jonawel Valdez,MIA,0.6982,0.0642,1,0,0,3.8000000000000003,4,807835
sa3021507,Ramon Henriquez,,1,0,1,0,0,3.8000000000000003,4,808045
sa3022649,Chris Barraza,,1,0,1,0,0,3.8000000000000003,4,696511
sa3018360,Juan Sanchez,ATL,1,0,1,0,0,3.8000000000000003,4,803424
sa3018206,Madison Jeffrey,,1,0,1,0,0,3.8000000000000003,4,686700
sa3015633,Andy Luis,,1,0,1,0,0,3.8000000000000003,4,692451
sa3021484,Marco Corcho,,1,0,1,0,0,3.8000000000000003,4,806866
sa3017874,Matt Mikulski,,1,0,1,0,0,3.8000000000000003,4,694392
sa3023704,Melvin Cuevas,,1,0,1,0,0,3.8000000000000003,4,827284
sa3019236,Owen Sharts,,1,0,1,0,0,3.8000000000000003,4,680714
sa3042632,Ryan Smith,,1,0,1,0,0,3.8000000000000003,4,823193
sa3016784,Gabriel Rodriguez,CHW,0.6248,0.0798,1,0,0,3.8000000000000003,4,700421
sa3023415,Jesse Wainscott,,1,0,1,0,0,3.8000000000000003,4,703040
sa3016223,Francis Hernandez,,0.8854,0.0244,1,0,0,3.8000000000000003,4,692569
sa3019080,David Bracho,CHC,1,0,1,0,0,3.8000000000000003,4,803425
sa3017641,Jhonny Felix,,0.8524,0.0314,1,0,0,3.8000000000000003,4,688913
sa3020948,Eric Foggo,,1,0,1,0,0,3.8000000000000003,4,695252
sa3024078,Jose Cabrera,,1,0,1,0,0,3.8000000000000003,4,820872
sa3016935,Zach Cable,,1,0,1,0,0,3.8000000000000003,4,668871
28901,Wilber Dotel,PIT,14,0,14,0,0.6537,52.6,54,696062
sa3016022,Luigi Hernandez,,0.8475,0.0325,1,0,0,3.8000000000000003,4,699011
sa3019555,Dilan Figueredo,LAD,1,0,1,0,0,3.8000000000000003,4,700310
sa3010836,Jose Ulloa,,1,0,1,0,0,3.8000000000000003,4,689982
