Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",13.003000259399414,7.507400035858154,17.233200073242188,3.5035400844433404,29.15999984741211,29.15999984741211,0,0,,175.09689331054688,727.7509765625,160.83169555664062,74.55039978027344,68.162109375,23.2684326171875,43.509300231933594,,4.94290018081665,188.23500061035156,9.675300192154351,2.2363829230990446,4.326316433657481,1.1960000522868983,0.25865303747096485,0.05978597299511417,0.19886706447585067,0.23676135038580678,1.1670166838777707,0.29406719203343673,0.7556280519598658,0.48085571712923636,,3.599057753070975,3.8920437920919313,,,,,,,,,822.4662808418274,4.697206588258106,804.1082425117493,4.59236156226716,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Germán Márquez","COL",10.696800231933594,11.524999618530273,15.865799903869629,4.540139689244805,30.780000686645508,30.780000686645508,0,0,,192.1116943359375,823.4530029296875,202.7248992919922,104.17680358886719,96.91265869140625,28.475223541259766,56.59270095825195,,7.070199966430664,198.3542938232422,9.29245171971414,2.65124052122312,3.504944815579076,1.3340000605231104,0.2408811348280178,0.06872608486083116,0.1721550499671866,0.266816978474743,1.3498272509990286,0.3269466462858014,0.706945453043327,0.49885255074677975,,4.04747350679386,3.842745030987197,,,,,,,,,750.0164352416995,3.904064444563056,796.1004505157471,4.143945808544275,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Stephen Strasburg","WSN",10.559200286865234,8.728599548339844,14.35200023651123,3.9932090334966794,27.540000915527344,27.540000915527344,0,0,,162.66160583496094,686.9149780273438,155.25729370117188,78.07830047607422,72.17131042480469,22.284639358520508,47.29209899902344,,7.241499900817871,171.33590698242188,9.4799455281805,2.616652459604148,3.6229287895629225,1.232999964540973,0.24942811332263828,0.06884709245216211,0.18058102087047617,0.24551212104850495,1.245219433685569,0.30306409416297503,0.726410505977882,0.4701410866531017,,3.871538596268467,3.777070634454626,,,,,,,,,704.9968727111816,4.334132010392684,702.6787347793579,4.319880719069667,,,,,,,,,,,,,,,,,,,"Stephen Strasburg","10131",544931
"Patrick Corbin","WSN",12.054499626159668,10.006199836730957,17.37420082092285,4.014358952376527,30.780000686645508,30.780000686645508,0,0,,190.44219970703125,812.4669799804688,185.61880493164062,92.26629638671875,84.94481658935547,25.92129898071289,62.20650100708008,,5.65310001373291,193.48809814453125,9.143944388269361,2.9397817811650198,3.1104160338886326,1.2249999799692648,0.2381488760923953,0.07656495899510339,0.16158391709729192,0.24928413305678213,1.3013150778554614,0.3040710579144578,0.7353802025806514,0.4881463858652902,,3.997855566121337,3.7465360950886373,,,,,,,,,791.2288007736206,4.154692615348991,798.6315050125122,4.193563749216798,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Blake Snell","SDP",11.23490047454834,7.315499782562256,14.386899948120117,3.3453206394799393,27.540000915527344,27.540000915527344,0,0,,150.80499267578125,628.6160278320312,123.51370239257812,61.35319900512695,56.054561614990234,17.342575073242188,57.44110107421875,,3.855299949645996,184.74969482421875,11.025810378789933,3.428068928589208,3.2163327542330107,1.035000054638417,0.2938991159060688,0.09137708637866174,0.20252202952740708,0.2177144885458776,1.19992581317142,0.2906987259042967,0.7633729250727059,0.46451090088774194,,3.4556233623551,3.4938051655283107,,,,,,,,,767.1178327560424,5.086819866801656,714.1816740036011,4.735795952983035,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Charlie Morton","ATL",11.893500328063965,8.25629997253418,15.25730037689209,3.769899188873491,29.15999984741211,29.15999984741211,0,0,,168.20050048828125,711.2069702148438,154.9739990234375,76.76950073242188,70.45543670654297,19.41781234741211,55.37879943847656,,10.473899841308594,180.8571014404297,9.677223957352446,2.9631849697201935,3.265818386715914,1.038999947202207,0.25429601932303303,0.0778659402364231,0.17643007908660993,0.24013786845927979,1.2506074467749257,0.30456633069861316,0.7292944126342883,0.49794612680971434,,3.716242102539079,3.483402445883461,,,,,,,,,767.0683193206786,4.560440171663587,752.7270469665527,4.475177212799056,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Kevin Gausman","SFG",10.75629997253418,9.535599708557129,15.607799530029297,3.7376502535625797,29.15999984741211,29.15999984741211,0,0,,169.71890258789062,714.0050048828125,155.4049072265625,76.55680084228516,70.48332214355469,20.74342155456543,51.499000549316406,,6.199699878692627,185.4449005126953,9.833931749293201,2.7309333131224096,3.600941737405366,1.1000000067429683,0.2597249308401302,0.07212694616583085,0.18759798467429936,0.23678716198781305,1.219097605634892,0.2991693088059214,0.7328506814274433,0.4573447381422104,,3.6148888250515157,3.442864647275697,,,,,,,,,794.5167349815368,4.681368562173494,776.7237324714661,4.576530490286619,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Sonny Gray","CIN",10.089400291442871,8.974100112915039,13.6983003616333,3.987790856758866,27.540000915527344,27.540000915527344,0,0,,158.5406951904297,681.3099975585938,146.0968017578125,76.46070098876953,70.2474594116211,19.78235626220703,64.67880249023438,,6.858099937438965,178.62030029296875,10.139874186282492,3.6716706818581453,2.7616513203060307,1.1230000357069883,0.2621718467849242,0.09493300072214468,0.16723884606277956,0.23959207601057736,1.3294731929545012,0.3070576629981824,0.7336392787112102,0.5137431780493597,,3.9138883190737017,3.4217893444006613,,,,,,,,,692.6563711166382,4.368950005452294,678.1627378463745,4.277530996264433,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Jack Flaherty","STL",11.851300239562988,9.704299926757812,17.170400619506836,3.6602300737454585,30.780000686645508,30.780000686645508,0,0,,181.81320190429688,763.280029296875,155.52220153808594,80.214599609375,73.9420166015625,24.282163619995117,63.19960021972656,,8.82349967956543,212.5612030029297,10.522067743096907,3.128465898075669,3.363331449311648,1.2020000214010378,0.27848390478490403,0.08280001807193269,0.19568388671297135,0.22498465465455877,1.2030028593465045,0.2888118856240482,0.7497949546328587,0.4447775548748977,,3.7778179906558567,3.4154664938205297,,,,,,,,,851.4424638748169,4.683061818156641,802.4509887695312,4.413601324682278,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Joe Musgrove","SDP",11.476400375366211,8.76830005645752,15.213500022888184,3.848229003289894,29.15999984741211,29.15999984741211,0,0,,169.47540283203125,712.97998046875,159.05709838867188,78.62809753417969,72.46446228027344,22.992162704467773,48.28799819946289,,7.89769983291626,169.31419372558594,8.991438982095556,2.564336632531238,3.506341120752221,1.2209999851441558,0.23747398014495444,0.0677270042950096,0.16974697584994486,0.24217186818169517,1.223452448693316,0.2929353554011511,0.7348703355494218,0.45650220507613853,,3.9515698720046277,3.3643788218436863,,,,,,,,,727.8372172355652,4.294648102751122,718.5501923561096,4.239849443333507,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Zack Wheeler","PHI",11.53030014038086,9.409899711608887,16.637100219726562,3.9979902167444856,29.15999984741211,29.15999984741211,0,0,,181.18539428710938,764.1729736328125,174.5897979736328,87.31710052490234,80.48638153076172,25.20490264892578,51.13690185546875,,7.692200183868408,177.43179321289062,8.813547831485597,2.5401170911708664,3.4697407698725393,1.2520000562565825,0.23218799844411556,0.06691796703090444,0.16527003141321112,0.2475243707430375,1.245832759959731,0.29716085732670644,0.7267891115834845,0.4834858647670798,,4.015367927286966,3.2735280677326144,,,,,,,,,755.1944207191468,4.168075598425187,756.6395173072815,4.176051388051169,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Corbin Burnes","MIL",9.753499984741211,8.366000175476074,13.99120044708252,3.783370739196191,25.920000076293945,25.920000076293945,0,0,,152.38720703125,644.8889770507812,129.37840270996094,69.56169891357422,64.05970001220703,19.641016006469727,61.6598014831543,,6.934500217437744,181.6884002685547,10.730530693968708,3.641632550129931,2.946626422697658,1.1599998943610637,0.28173593709021916,0.0956130491873781,0.18612288790284104,0.22450043049824,1.253636758064206,0.2926601439668134,0.7427902933712334,0.4721416591529165,,3.832807228095994,3.163434651229128,,,,,,,,,707.2908835411072,4.641405911429712,664.1967225074768,4.3586120872421406,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Lance Lynn","CHW",10.965200424194336,11.207799911499023,16.916000366210938,4.200359906074459,30.780000686645508,30.780000686645508,0,0,,191.4969024658203,815.5750122070312,178.63169860839844,95.97100067138672,89.37287902832031,30.554393768310547,64.59349822998047,,8.791099548339844,204.77369689941406,9.623984766143522,3.035774869379864,3.1701905379134625,1.4359999580874523,0.2510789244820964,0.07919994759915916,0.17187897688293724,0.24068176459257737,1.2701260109509678,0.29214502222484096,0.7346215880129945,0.4157158226253124,,4.2766249549503055,3.149319467777431,,,,,,,,,766.2092189788818,4.001157246476298,749.6709938049316,3.91479436038783,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Max Fried","ATL",11.87909984588623,8.41819953918457,15.538800239562988,3.8069496826752007,29.15999984741211,29.15999984741211,0,0,,170.6634063720703,732.7750244140625,165.8144989013672,79.260498046875,72.18966674804688,18.697124481201172,62.765899658203125,,8.02239990234375,167.1988067626953,8.817293014670087,3.309983721362513,2.6638478484844508,0.9860000096561369,0.22817208719195894,0.08565507497801476,0.1425170122139442,0.25048009676940064,1.3393638590643901,0.30901117264787537,0.737730417897321,0.5380223076072643,,3.900592453181188,3.1104427254815095,,,,,,,,,723.8495937347411,4.2413872377341795,732.2871284484863,4.290826862156947,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Dinelson Lamet","SDP",9.4197998046875,6.088399887084961,12.351400375366211,3.404948861396603,22.68000030517578,22.68000030517578,0,0,,128.202392578125,531.739013671875,100.70939636230469,52.48860168457031,48.50251007080078,15.925586700439453,46.06669998168945,,6.127799987792969,170.07150268554688,11.939274247453424,3.2339513444146735,3.691853394168602,1.1180000421334675,0.31984018157918054,0.0866340418837807,0.23320613969539983,0.21001052766668785,1.1448779807642868,0.2888249142682963,0.7574492801141582,0.41286698572976294,,3.3745135709992544,3.095315324678252,,,,,,,,,674.5280635833742,5.261431163793023,617.5388412475586,4.8169057443388805,,,,,,,,,,,,,,,,,,,"Dinelson Lamet","17186",659275
"Kyle Hendricks","CHC",11.105999946594238,9.946100234985352,16.19029998779297,4.215979075029741,29.15999984741211,29.15999984741211,0,0,,182.7382049560547,774.9710083007812,191.0247039794922,92.58409881591797,85.6022720336914,26.375213623046875,40.783599853515625,,7.5543999671936035,155.1988067626953,7.643663027116639,2.0086242981860867,3.8054219666760702,1.2989999691881993,0.2002640164604192,0.052625968477115884,0.14763804798330332,0.26289020970718957,1.268526764224009,0.30207646136082156,0.7143989040399668,0.46722458748344725,,4.1627222953528,3.0930145782584715,,,,,,,,,696.5669728279115,3.811830005637976,736.196861743927,4.028697019985335,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
